,symbol,quantity,price,trade_type,timestamp,strike,expiry,option_type,implied_vol
364,SPY,-1.0,1.2,option,2024-01-12,458.0,2024-02-09,put,0.0991894642474742
365,SPY,-6.366466914366797,476.67999267578125,stock,2024-01-12,,,,
366,SPY,462.9608187570475,476.67999267578125,stock,2024-01-15,,,,
367,SPY,-464.4559875433086,476.67999267578125,stock,2024-01-16,,,,
368,SPY,460.896138843981,474.92999267578125,stock,2024-01-17,,,,
369,SPY,-454.66103849780075,472.2900085449219,stock,2024-01-18,,,,
370,SPY,457.7429884077234,476.489990234375,stock,2024-01-19,,,,
371,SPY,-1.0,0.475,option,2024-01-19,463.0,2024-02-02,put,0.10178857670807971
372,SPY,-1.7403913772931712,482.42999267578125,stock,2024-01-19,,,,
373,SPY,-454.28516687459467,482.42999267578125,stock,2024-01-22,,,,
374,SPY,454.826080236713,483.45001220703125,stock,2024-01-23,,,,
375,SPY,-454.62149237390355,484.8599853515625,stock,2024-01-24,,,,
376,SPY,454.84488827596465,485.3900146484375,stock,2024-01-25,,,,
377,SPY,-454.83008452524973,488.0299987792969,stock,2024-01-26,,,,
378,SPY,-1.0,0.435,option,2024-01-26,468.0,2024-02-09,put,0.1037264115515811
379,SPY,-2.0263942481863917,487.4100036621094,stock,2024-01-26,,,,
380,SPY,-1.0,1.1749999999999998,option,2024-01-26,468.0,2024-02-23,put,0.1037264115515811
381,SPY,-6.913413282081082,487.4100036621094,stock,2024-01-26,,,,
382,SPY,469.8348490401333,487.4100036621094,stock,2024-01-29,,,,
383,SPY,-469.74444645605536,491.2699890136719,stock,2024-01-30,,,,
384,SPY,461.32804176803063,490.8900146484375,stock,2024-01-31,,,,
385,SPY,-453.25831688297205,482.8800048828125,stock,2024-02-01,,,,
386,SPY,455.46142915652456,489.20001220703125,stock,2024-02-02,,,,
387,SPY,-1.0,0.535,option,2024-02-02,475.0,2024-02-16,put,0.11454034834807923
388,SPY,-3.3971786058109466,494.3500061035156,stock,2024-02-02,,,,
389,SPY,-451.4222773281656,494.3500061035156,stock,2024-02-05,,,,
390,SPY,453.0244250812789,492.54998779296875,stock,2024-02-06,,,,
391,SPY,-451.35461355632924,493.9800109863281,stock,2024-02-07,,,,
392,SPY,451.5386694140535,498.1000061035156,stock,2024-02-08,,,,
393,SPY,-451.3082385859217,498.32000732421875,stock,2024-02-09,,,,
394,SPY,-1.0,0.315,option,2024-02-09,481.0,2024-02-23,put,0.1086231344847619
395,SPY,-2.382600397353718,501.20001220703125,stock,2024-02-09,,,,
396,SPY,-1.0,1.0550000000000002,option,2024-02-09,481.0,2024-03-08,put,0.1086231344847619
397,SPY,-7.586958496916951,501.20001220703125,stock,2024-02-09,,,,
398,SPY,464.27606524592517,501.20001220703125,stock,2024-02-12,,,,
399,SPY,-476.56115080103586,500.9800109863281,stock,2024-02-13,,,,
400,SPY,487.0769626351322,494.0799865722656,stock,2024-02-14,,,,
401,SPY,-482.735731006877,498.57000732421875,stock,2024-02-15,,,,
402,SPY,480.9668301367648,502.010009765625,stock,2024-02-16,,,,
403,SPY,-1.0,0.575,option,2024-02-16,480.0,2024-03-01,put,0.11384219317122979
404,SPY,-3.3437275680254563,499.510009765625,stock,2024-02-16,,,,
405,SPY,-474.4647824583885,499.510009765625,stock,2024-02-19,,,,
406,SPY,471.1937783829101,499.510009765625,stock,2024-02-20,,,,
407,SPY,-469.3526678824491,496.760009765625,stock,2024-02-21,,,,
408,SPY,476.60474185658336,497.2099914550781,stock,2024-02-22,,,,
409,SPY,-476.4266620026013,507.5,stock,2024-02-23,,,,
410,SPY,-1.0,0.435,option,2024-02-23,487.5,2024-03-08,put,0.12440803811273692
411,SPY,-4.252246762233957,507.8500061035156,stock,2024-02-23,,,,
412,SPY,-1.0,1.43,option,2024-02-23,487.5,2024-03-22,put,0.12440803811273692
413,SPY,-10.590365843873329,507.8500061035156,stock,2024-02-23,,,,
414,SPY,492.50951701540305,507.8500061035156,stock,2024-02-26,,,,
415,SPY,-489.89291049221436,505.989990234375,stock,2024-02-27,,,,
416,SPY,489.7863307490905,506.92999267578125,stock,2024-02-28,,,,
417,SPY,-486.38931020144685,506.260009765625,stock,2024-02-29,,,,
418,SPY,490.8765258963325,508.0799865722656,stock,2024-03-01,,,,
419,SPY,-1.0,0.385,option,2024-03-01,488.0,2024-03-15,put,0.12083744423901423
420,SPY,-1.6057330179475082,512.8499755859375,stock,2024-03-01,,,,
421,SPY,-487.7234973397855,512.8499755859375,stock,2024-03-04,,,,
422,SPY,483.42230549173263,512.2999877929688,stock,2024-03-05,,,,
423,SPY,-479.80550247221015,507.17999267578125,stock,2024-03-06,,,,
424,SPY,482.85841833461325,509.75,stock,2024-03-07,,,,
425,SPY,-483.5942832403954,514.8099975585938,stock,2024-03-08,,,,
426,SPY,-1.0,0.825,option,2024-03-08,491.0,2024-03-22,put,0.1266241431470799
427,SPY,-4.362619001695823,511.7200012207031,stock,2024-03-08,,,,
428,SPY,-1.0,1.69,option,2024-03-08,491.0,2024-04-05,put,0.1266241431470799
429,SPY,-10.75162999162833,511.7200012207031,stock,2024-03-08,,,,
430,SPY,503.1198268113084,511.7200012207031,stock,2024-03-11,,,,
431,SPY,-495.61419750873085,511.2799987792969,stock,2024-03-12,,,,
432,SPY,495.5537366545295,516.780029296875,stock,2024-03-13,,,,
433,SPY,-495.77995403372245,515.969970703125,stock,2024-03-14,,,,
434,SPY,490.7771351154819,514.9500122070312,stock,2024-03-15,,,,
435,SPY,-1.0,0.595,option,2024-03-15,489.0,2024-03-28,put,0.1139543896452874
436,SPY,-2.3651712150874804,509.8299865722656,stock,2024-03-15,,,,
437,SPY,-480.9143538840599,509.8299865722656,stock,2024-03-18,,,,
438,SPY,483.32065371542893,512.8599853515625,stock,2024-03-19,,,,
439,SPY,-481.41618976500445,515.7100219726562,stock,2024-03-20,,,,
440,SPY,481.8711186833318,520.47998046875,stock,2024-03-21,,,,
441,SPY,-481.86284067427493,522.2000122070312,stock,2024-03-22,,,,
442,SPY,-1.0,0.345,option,2024-03-22,500.0,2024-04-05,put,0.11691519076029734
443,SPY,-3.1489591365743252,521.2100219726562,stock,2024-03-22,,,,
444,SPY,-1.0,1.15,option,2024-03-22,500.0,2024-04-19,put,0.11691519076029734
445,SPY,-8.90648391527985,521.2100219726562,stock,2024-03-22,,,,
446,SPY,495.8491422828588,521.2100219726562,stock,2024-03-25,,,,
447,SPY,-496.4348315962251,519.77001953125,stock,2024-03-26,,,,
448,SPY,502.42168970836485,518.8099975585938,stock,2024-03-27,,,,
449,SPY,-501.97724416438297,523.1699829101562,stock,2024-03-28,,,,
450,SPY,502.46110047984877,523.0700073242188,stock,2024-03-29,,,,
451,SPY,-1.0,0.455,option,2024-03-29,502.0,2024-04-12,put,0.1067422932300657
452,SPY,-2.2010349059851886,523.0700073242188,stock,2024-03-29,,,,
453,SPY,-498.71925953157563,523.0700073242188,stock,2024-04-01,,,,
454,SPY,495.4921051655019,522.1599731445312,stock,2024-04-02,,,,
455,SPY,-493.72592928914685,518.8400268554688,stock,2024-04-03,,,,
456,SPY,481.36450930161635,519.4099731445312,stock,2024-04-04,,,,
457,SPY,-468.3291453825013,513.0700073242188,stock,2024-04-05,,,,
458,SPY,-1.0,0.98,option,2024-04-05,498.0,2024-04-19,put,0.09674899042210462
459,SPY,-1.4934914607086403,518.4299926757812,stock,2024-04-05,,,,
460,SPY,-1.0,2.3449999999999998,option,2024-04-05,499.0,2024-05-03,put,0.09674899042210462
461,SPY,-6.730482167501483,518.4299926757812,stock,2024-04-05,,,,
462,SPY,482.4445382440042,518.4299926757812,stock,2024-04-08,,,,
463,SPY,-480.5777752841874,518.719970703125,stock,2024-04-09,,,,
464,SPY,471.42728456066584,519.3200073242188,stock,2024-04-10,,,,
465,SPY,-462.1737455427001,514.1199951171875,stock,2024-04-11,,,,
466,SPY,445.4407410117138,518.0,stock,2024-04-12,,,,
467,SPY,-1.0,1.1549999999999998,option,2024-04-12,490.0,2024-04-26,put,0.10677253774607356
468,SPY,-2.068060333005306,510.8500061035156,stock,2024-04-12,,,,
469,SPY,-480.38504524632776,510.8500061035156,stock,2024-04-15,,,,
470,SPY,475.1406700705853,504.45001220703125,stock,2024-04-16,,,,
471,SPY,-521.6394117737857,503.5299987792969,stock,2024-04-17,,,,
472,SPY,501.0282902009731,500.54998779296875,stock,2024-04-18,,,,
473,SPY,-449.77880302507134,499.5199890136719,stock,2024-04-19,,,,
474,SPY,-1.0,1.39,option,2024-04-19,475.0,2024-05-03,put,0.10943723304325624
475,SPY,-2.35243183446201,495.1600036621094,stock,2024-04-19,,,,
476,SPY,-1.0,2.9450000000000003,option,2024-04-19,475.0,2024-05-17,put,0.10943723304325624
477,SPY,-7.534438809416977,495.1600036621094,stock,2024-04-19,,,,
478,SPY,503.59887090377606,495.1600036621094,stock,2024-04-22,,,,
479,SPY,-473.23494451147735,499.7200012207031,stock,2024-04-23,,,,
480,SPY,473.57818241100625,505.6499938964844,stock,2024-04-24,,,,
481,SPY,-480.07340640633504,505.4100036621094,stock,2024-04-25,,,,
482,SPY,497.3207182426005,503.489990234375,stock,2024-04-26,,,,
483,SPY,-1.0,0.675,option,2024-04-26,488.0,2024-05-10,put,0.11624830471458876
484,SPY,-3.3491943803142243,508.260009765625,stock,2024-04-26,,,,
485,SPY,-485.5319429751789,508.260009765625,stock,2024-04-29,,,,
486,SPY,458.1457883591895,510.05999755859375,stock,2024-04-30,,,,
487,SPY,-470.12748168273083,501.9800109863281,stock,2024-05-01,,,,
488,SPY,509.09495828737704,500.3500061035156,stock,2024-05-02,,,,
489,SPY,-506.31801421191517,505.0299987792969,stock,2024-05-03,,,,
490,SPY,-1.0,0.475,option,2024-05-03,491.0,2024-05-17,put,0.12269817087993769
491,SPY,-4.190221265644989,511.2900085449219,stock,2024-05-03,,,,
492,SPY,-1.0,1.3250000000000002,option,2024-05-03,491.0,2024-05-31,put,0.12269817087993769
493,SPY,-10.498002990739597,511.2900085449219,stock,2024-05-03,,,,
494,SPY,530.810994217361,511.2900085449219,stock,2024-05-06,,,,
495,SPY,-529.9817053562758,516.5700073242188,stock,2024-05-07,,,,
496,SPY,530.4140894465936,517.1400146484375,stock,2024-05-08,,,,
497,SPY,-528.7681925286347,517.1900024414062,stock,2024-05-09,,,,
498,SPY,529.2023728722071,520.1699829101562,stock,2024-05-10,,,,
499,SPY,1.0,0.75,option,2024-05-10,540.0,2024-06-07,call,0.1313520635240558
500,SPY,-17.550150207668167,520.8400268554688,stock,2024-05-10,,,,
501,SPY,-511.2619654122258,520.8400268554688,stock,2024-05-13,,,,
502,SPY,508.74024924956984,520.9099731445312,stock,2024-05-14,,,,
503,SPY,-519.6296104517776,523.2999877929688,stock,2024-05-15,,,,
504,SPY,522.4248659020443,529.780029296875,stock,2024-05-16,,,,
505,SPY,-523.3328976535522,528.6900024414062,stock,2024-05-17,,,,
506,SPY,1.0,0.485,option,2024-05-17,540.0,2024-05-31,call,0.12655022372131028
507,SPY,-22.580519436264403,529.4500122070312,stock,2024-05-17,,,,
508,SPY,1.0,0.595,option,2024-05-17,550.0,2024-06-14,call,0.12655022372131028
509,SPY,-15.265375865782,529.4500122070312,stock,2024-05-17,,,,
510,SPY,561.3479171324452,529.4500122070312,stock,2024-05-20,,,,
511,SPY,-567.0784645526862,530.0599975585938,stock,2024-05-21,,,,
512,SPY,579.8140591565082,531.3599853515625,stock,2024-05-22,,,,
513,SPY,-555.6981519982133,529.8300170898438,stock,2024-05-23,,,,
514,SPY,540.5742969813622,525.9600219726562,stock,2024-05-24,,,,
515,SPY,-528.1657941884312,529.4400024414062,stock,2024-05-27,,,,
516,SPY,531.0616855347992,529.4400024414062,stock,2024-05-28,,,,
517,SPY,-512.0110894473427,529.8099975585938,stock,2024-05-29,,,,
518,SPY,521.5007675233293,526.0999755859375,stock,2024-05-30,,,,
519,SPY,-529.5412985334398,522.6099853515625,stock,2024-05-31,,,,
520,SPY,-1.0,0.525,option,2024-05-31,506.0,2024-06-14,put,0.11132317530232833
521,SPY,-2.598438987162832,527.3699951171875,stock,2024-05-31,,,,
522,SPY,-1.0,1.49,option,2024-05-31,506.0,2024-06-28,put,0.11132317530232833
523,SPY,-7.97472138195876,527.3699951171875,stock,2024-05-31,,,,
524,SPY,551.182219756546,527.3699951171875,stock,2024-06-03,,,,
525,SPY,-548.1324679121778,527.7999877929688,stock,2024-06-04,,,,
526,SPY,533.9305321356177,528.3900146484375,stock,2024-06-05,,,,
527,SPY,-523.8973703036072,534.6699829101562,stock,2024-06-06,,,,
528,SPY,533.8840867322883,534.6599731445312,stock,2024-06-07,,,,
529,SPY,-1.0,0.475,option,2024-06-07,513.0,2024-06-21,put,0.10529665062797612
530,SPY,-2.3081062687595466,534.010009765625,stock,2024-06-07,,,,
531,SPY,-526.4203418886815,534.010009765625,stock,2024-06-10,,,,
532,SPY,527.6381786124659,535.6599731445312,stock,2024-06-11,,,,
533,SPY,-529.8643796268684,536.9500122070312,stock,2024-06-12,,,,
534,SPY,532.8891009952395,541.3599853515625,stock,2024-06-13,,,,
535,SPY,-530.892335346452,542.4500122070312,stock,2024-06-14,,,,
536,SPY,-1.0,0.565,option,2024-06-14,521.0,2024-06-28,put,0.08560577946204209
537,SPY,-0.6264654071189812,542.780029296875,stock,2024-06-14,,,,
538,SPY,-1.0,1.43,option,2024-06-14,521.0,2024-07-12,put,0.08560577946204209
539,SPY,-3.5628276664434355,542.780029296875,stock,2024-06-14,,,,
540,SPY,538.354181963289,542.780029296875,stock,2024-06-17,,,,
541,SPY,-538.0017372074742,547.0999755859375,stock,2024-06-18,,,,
542,SPY,538.0825217489214,548.489990234375,stock,2024-06-19,,,,
543,SPY,-538.2159870550204,548.489990234375,stock,2024-06-20,,,,
544,SPY,537.8188365074284,547.0,stock,2024-06-21,,,,
545,SPY,-1.0,0.355,option,2024-06-21,523.0,2024-07-05,put,0.07941020645916844
546,SPY,-0.40403992295735547,544.510009765625,stock,2024-06-21,,,,
547,SPY,-537.2835443073261,544.510009765625,stock,2024-06-24,,,,
548,SPY,538.0357582196052,542.739990234375,stock,2024-06-25,,,,
549,SPY,-537.8214075876672,544.8300170898438,stock,2024-06-26,,,,
550,SPY,537.9800282636068,545.510009765625,stock,2024-06-27,,,,
551,SPY,-538.0979936831773,546.3699951171875,stock,2024-06-28,,,,
552,SPY,-1.0,0.385,option,2024-06-28,522.5,2024-07-12,put,0.07465673880750887
553,SPY,-0.2218237500830833,544.219970703125,stock,2024-06-28,,,,
554,SPY,-1.0,1.15,option,2024-06-28,522.5,2024-07-26,put,0.07465673880750887
555,SPY,-1.997700132541369,544.219970703125,stock,2024-06-28,,,,
556,SPY,541.9030375648811,544.219970703125,stock,2024-07-01,,,,
557,SPY,-541.2260656238163,545.3400268554688,stock,2024-07-02,,,,
558,SPY,541.4013612727143,549.010009765625,stock,2024-07-03,,,,
559,SPY,-541.3135600004687,551.4600219726562,stock,2024-07-05,,,,
560,SPY,-1.0,0.365,option,2024-07-05,532.0,2024-07-19,put,0.07797074567096432
561,SPY,-0.265937902536062,554.6400146484375,stock,2024-07-05,,,,
562,SPY,541.810891594512,554.6400146484375,stock,2024-07-08,,,,
563,SPY,-541.7794851786496,555.280029296875,stock,2024-07-09,,,,
564,SPY,541.8045466234987,555.8200073242188,stock,2024-07-10,,,,
565,SPY,-541.8080415887624,561.3200073242188,stock,2024-07-11,,,,
566,SPY,541.8118797043462,556.47998046875,stock,2024-07-12,,,,
567,SPY,-1.0,0.345,option,2024-07-12,537.5,2024-07-26,put,0.07743389574599718
568,SPY,-0.28805976384215226,559.989990234375,stock,2024-07-12,,,,
569,SPY,-1.0,1.19,option,2024-07-12,537.5,2024-08-09,put,0.07743389574599718
570,SPY,-2.3103192466001676,559.989990234375,stock,2024-07-12,,,,
571,SPY,-537.6060155304436,559.989990234375,stock,2024-07-15,,,,
572,SPY,538.228216593007,561.530029296875,stock,2024-07-16,,,,
573,SPY,-540.2234436213091,564.8599853515625,stock,2024-07-17,,,,
574,SPY,536.9401909356061,556.9400024414062,stock,2024-07-18,,,,
575,SPY,-542.7400378848735,552.6599731445312,stock,2024-07-19,,,,
576,SPY,-1.0,1.08,option,2024-07-19,527.0,2024-08-02,put,0.08538457262267732
577,SPY,-0.6229864892981163,548.989990234375,stock,2024-07-19,,,,
578,SPY,553.0479248964489,548.989990234375,stock,2024-07-22,,,,
579,SPY,-553.3092176691763,554.6500244140625,stock,2024-07-23,,,,
580,SPY,515.4318851087359,553.780029296875,stock,2024-07-24,,,,
581,SPY,-551.1633439331241,541.22998046875,stock,2024-07-25,,,,
582,SPY,610.9371781282682,538.4099731445312,stock,2024-07-26,,,,
583,SPY,-1.0,1.29,option,2024-07-26,525.0,2024-08-09,put,0.11494098370438693
584,SPY,-4.840400574916703,544.4400024414062,stock,2024-07-26,,,,
585,SPY,-1.0,2.75,option,2024-07-26,525.0,2024-08-23,put,0.11494098370438693
586,SPY,-11.386497694180742,544.4400024414062,stock,2024-07-26,,,,
587,SPY,-586.4486937419978,544.4400024414062,stock,2024-07-29,,,,
588,SPY,573.4826420225572,544.760009765625,stock,2024-07-30,,,,
589,SPY,-541.7444680804695,542.0,stock,2024-07-31,,,,
590,SPY,520.0374094069759,550.8099975585938,stock,2024-08-01,,,,
591,SPY,-609.7992510561968,543.010009765625,stock,2024-08-02,,,,
592,SPY,371.37894173600125,532.9000244140625,stock,2024-08-05,,,,
593,SPY,-338.5926765287314,517.3800048828125,stock,2024-08-06,,,,
594,SPY,304.027997113891,522.1500244140625,stock,2024-08-07,,,,
595,SPY,-78.89849685265389,518.6599731445312,stock,2024-08-08,,,,
596,SPY,89.0079894291006,530.6500244140625,stock,2024-08-09,,,,
597,SPY,13.87725250690492,532.989990234375,stock,2024-08-12,,,,
598,SPY,-1.0,1.79,option,2024-08-12,510.0,2024-08-26,put,0.18537804259252627
599,SPY,-10.236154559477061,533.27001953125,stock,2024-08-12,,,,
600,SPY,1.0,0.995,option,2024-08-12,550.0,2024-08-26,call,0.18537804259252627
601,SPY,-20.85230667029071,533.27001953125,stock,2024-08-12,,,,
602,SPY,1.0,1.495,option,2024-08-12,555.0,2024-09-06,call,0.18537804259252627
603,SPY,-22.042738545960976,533.27001953125,stock,2024-08-12,,,,
604,SPY,33.44886295763963,533.27001953125,stock,2024-08-13,,,,
605,SPY,-35.47667708696373,542.0399780273438,stock,2024-08-14,,,,
606,SPY,5.192016464595312,543.75,stock,2024-08-15,,,,
607,SPY,-9.778253567506816,553.0700073242188,stock,2024-08-16,,,,
608,SPY,-12.87984899285771,554.3099975585938,stock,2024-08-19,,,,
609,SPY,14.898784942188762,559.6099853515625,stock,2024-08-20,,,,
610,SPY,-24.568886649862655,558.7000122070312,stock,2024-08-21,,,,
611,SPY,41.51662022191711,560.6199951171875,stock,2024-08-22,,,,
612,SPY,-70.31019644286296,556.219970703125,stock,2024-08-23,,,,
613,SPY,1.0,0.165,option,2024-08-23,585.0,2024-09-06,call,0.19564665135426748
614,SPY,-15.827276689024107,562.1300048828125,stock,2024-08-23,,,,
615,SPY,182.33146364692078,562.1300048828125,stock,2024-08-26,,,,
616,SPY,1.0,0.305,option,2024-08-26,580.0,2024-09-09,call,0.19806294245322503
617,SPY,-20.351432549476336,560.7899780273438,stock,2024-08-26,,,,
618,SPY,1.0,0.865,option,2024-08-26,582.0,2024-09-20,call,0.19806294245322503
619,SPY,-25.339497587351055,560.7899780273438,stock,2024-08-26,,,,
620,SPY,-140.81286295886315,560.7899780273438,stock,2024-08-27,,,,
621,SPY,161.5042117057271,561.5599975585938,stock,2024-08-28,,,,
622,SPY,-159.1309826007633,558.2999877929688,stock,2024-08-29,,,,
623,SPY,130.49357086370904,558.3499755859375,stock,2024-08-30,,,,
624,SPY,-123.74511207359302,563.6799926757812,stock,2024-09-02,,,,
625,SPY,195.0796406778475,563.6799926757812,stock,2024-09-03,,,,
626,SPY,-183.55111650623815,552.0800170898438,stock,2024-09-04,,,,
627,SPY,200.74888867451753,550.9500122070312,stock,2024-09-05,,,,
628,SPY,-178.53105374469777,549.6099853515625,stock,2024-09-06,,,,
629,SPY,-1.0,2.83,option,2024-09-06,519.0,2024-09-20,put,0.18782392275651968
630,SPY,-12.804760420286165,540.3599853515625,stock,2024-09-06,,,,
631,SPY,1.0,0.595,option,2024-09-06,562.0,2024-09-20,call,0.18782392275651968
632,SPY,-15.19248805334491,540.3599853515625,stock,2024-09-06,,,,
633,SPY,207.7814958598667,540.3599853515625,stock,2024-09-09,,,,
634,SPY,-1.0,1.455,option,2024-09-09,520.0,2024-09-23,put,0.19201116036222948
635,SPY,-8.745344123575837,546.4099731445312,stock,2024-09-09,,,,
636,SPY,-197.62574607022708,546.4099731445312,stock,2024-09-10,,,,
637,SPY,190.15199040004848,548.7899780273438,stock,2024-09-11,,,,
638,SPY,-200.94613042954848,554.4199829101562,stock,2024-09-12,,,,
639,SPY,192.89779925647514,559.0900268554688,stock,2024-09-13,,,,
640,SPY,-189.56287897783633,562.010009765625,stock,2024-09-16,,,,
641,SPY,190.62426515302377,562.8400268554688,stock,2024-09-17,,,,
642,SPY,-180.09003128168246,563.0700073242188,stock,2024-09-18,,,,
643,SPY,130.57040970758757,561.4000244140625,stock,2024-09-19,,,,
644,SPY,-32.33570558481248,570.97998046875,stock,2024-09-20,,,,
645,SPY,-1.0,0.935,option,2024-09-20,546.0,2024-10-04,put,0.14031424388273717
646,SPY,-6.743660330974144,568.25,stock,2024-09-20,,,,
647,SPY,1.0,0.215,option,2024-09-20,590.0,2024-10-04,call,0.14031424388273717
648,SPY,-9.255449028035256,568.25,stock,2024-09-20,,,,
649,SPY,-1.0,2.465,option,2024-09-20,546.0,2024-10-18,put,0.14031424388273717
650,SPY,-13.858662154843914,568.25,stock,2024-09-20,,,,
651,SPY,69.60959363903723,568.25,stock,2024-09-23,,,,
652,SPY,1.0,0.195,option,2024-09-23,590.0,2024-10-07,call,0.14181787960928552
653,SPY,-11.10454889741243,569.6699829101562,stock,2024-09-23,,,,
654,SPY,-58.08664633778585,569.6699829101562,stock,2024-09-24,,,,
655,SPY,62.799265892076676,571.2999877929688,stock,2024-09-25,,,,
656,SPY,-62.636716709594516,570.0399780273438,stock,2024-09-26,,,,
657,SPY,67.31995950480731,572.2999877929688,stock,2024-09-27,,,,
658,SPY,-60.17028785309053,571.469970703125,stock,2024-09-30,,,,
659,SPY,66.22280730144988,573.760009765625,stock,2024-10-01,,,,
660,SPY,-64.42544085279324,568.6199951171875,stock,2024-10-02,,,,
661,SPY,65.1770062077361,568.8599853515625,stock,2024-10-03,,,,
662,SPY,-61.957820953842436,567.8200073242188,stock,2024-10-04,,,,
663,SPY,-1.0,1.3450000000000002,option,2024-10-04,550.0,2024-10-18,put,0.12592370140076542
664,SPY,-4.426638772568337,572.97998046875,stock,2024-10-04,,,,
665,SPY,-1.0,3.125,option,2024-10-04,550.0,2024-11-01,put,0.12592370140076542
666,SPY,-10.840584575381218,572.97998046875,stock,2024-10-04,,,,
667,SPY,72.02790918121069,572.97998046875,stock,2024-10-07,,,,
668,SPY,-1.0,1.525,option,2024-10-07,545.0,2024-10-18,put,0.12492677406210632
669,SPY,-2.6903977795910694,567.7999877929688,stock,2024-10-07,,,,
670,SPY,-54.04849917160229,567.7999877929688,stock,2024-10-08,,,,
671,SPY,60.105525928773346,573.1699829101562,stock,2024-10-09,,,,
672,SPY,-60.173955403466024,577.1400146484375,stock,2024-10-10,,,,
673,SPY,63.11489980164903,576.1300048828125,stock,2024-10-11,,,,
674,SPY,-60.776425513114155,579.5800170898438,stock,2024-10-14,,,,
675,SPY,59.861769748686285,584.3200073242188,stock,2024-10-15,,,,
676,SPY,-58.96449677937143,579.780029296875,stock,2024-10-16,,,,
677,SPY,59.17337091986569,582.2999877929688,stock,2024-10-17,,,,
678,SPY,-58.69794141656021,582.3499755859375,stock,2024-10-18,,,,
679,SPY,-1.0,0.785,option,2024-10-18,561.0,2024-11-01,put,0.09925654745654504
680,SPY,-1.507557901980816,584.5900268554688,stock,2024-10-18,,,,
681,SPY,-1.0,3.04,option,2024-10-18,561.0,2024-11-15,put,0.09925654745654504
682,SPY,-5.845752378889612,584.5900268554688,stock,2024-10-18,,,,
683,SPY,-1.0,5.01,option,2024-10-18,573.0,2024-11-15,put,0.09925654745654504
684,SPY,-21.244238915034398,584.5900268554688,stock,2024-10-18,,,,
685,SPY,90.34435158960008,584.5900268554688,stock,2024-10-21,,,,
686,SPY,-90.30085512569174,583.6300048828125,stock,2024-10-22,,,,
687,SPY,72.48691590124349,583.3200073242188,stock,2024-10-23,,,,
688,SPY,-66.1413459286905,577.989990234375,stock,2024-10-24,,,,
689,SPY,66.55260005869528,579.239990234375,stock,2024-10-25,,,,
690,SPY,-57.4333635149788,579.0399780273438,stock,2024-10-28,,,,
691,SPY,61.16220348872656,580.8300170898438,stock,2024-10-29,,,,
692,SPY,-65.81960355282109,581.77001953125,stock,2024-10-30,,,,
693,SPY,11.32394843828343,580.010009765625,stock,2024-10-31,,,,
694,SPY,3.248153326608083,568.6400146484375,stock,2024-11-01,,,,
695,SPY,-1.0,2.725,option,2024-11-01,548.0,2024-11-15,put,0.101417474869897
696,SPY,-1.6917956718610294,571.0399780273438,stock,2024-11-01,,,,
697,SPY,-1.0,4.369999999999999,option,2024-11-01,548.0,2024-11-29,put,0.101417474869897
698,SPY,-6.241301313898595,571.0399780273438,stock,2024-11-01,,,,
699,SPY,-0.6458834899789991,571.0399780273438,stock,2024-11-04,,,,
700,SPY,45.116426081763066,569.8099975585938,stock,2024-11-05,,,,
701,SPY,-9.56618253166883,576.7000122070312,stock,2024-11-06,,,,
702,SPY,11.266704465459174,591.0399780273438,stock,2024-11-07,,,,
703,SPY,-10.97816499782259,595.6099853515625,stock,2024-11-08,,,,
704,SPY,11.053756779379427,598.1900024414062,stock,2024-11-11,,,,
705,SPY,-11.053438738041294,598.760009765625,stock,2024-11-12,,,,
706,SPY,11.055030354222524,596.9000244140625,stock,2024-11-13,,,,
707,SPY,-11.057031037864668,597.1900024414062,stock,2024-11-14,,,,
708,SPY,11.032537827080642,593.3499755859375,stock,2024-11-15,,,,
709,SPY,-1.0,0.815,option,2024-11-15,562.0,2024-11-29,put,0.12663995529463015
710,SPY,-4.343073019559062,585.75,stock,2024-11-15,,,,
711,SPY,-1.0,2.3449999999999998,option,2024-11-15,562.0,2024-12-13,put,0.12663995529463015
712,SPY,-10.723981996946907,585.75,stock,2024-11-15,,,,
713,SPY,1.0,0.165,option,2024-11-15,609.0,2024-11-29,call,0.12663995529463015
714,SPY,-6.349237675558722,585.75,stock,2024-11-15,,,,
715,SPY,16.75108037703564,585.75,stock,2024-11-18,,,,
716,SPY,-15.530997837648606,588.1500244140625,stock,2024-11-19,,,,
717,SPY,17.145662473098483,590.2999877929688,stock,2024-11-20,,,,
718,SPY,-17.8583514929191,590.5,stock,2024-11-21,,,,
719,SPY,17.409175267256483,593.6699829101562,stock,2024-11-22,,,,
720,SPY,-13.37078871214031,595.510009765625,stock,2024-11-25,,,,
721,SPY,9.958018274652355,597.530029296875,stock,2024-11-26,,,,
722,SPY,-1.7054295114754359,600.6500244140625,stock,2024-11-27,,,,
723,SPY,5.113132628933941,598.8300170898438,stock,2024-11-28,,,,
724,SPY,-4.188019047025511,598.8300170898438,stock,2024-11-29,,,,
725,SPY,-1.0,0.545,option,2024-11-29,578.0,2024-12-13,put,0.12282160290292275
726,SPY,-3.809730321721372,602.5499877929688,stock,2024-11-29,,,,
727,SPY,-1.0,1.73,option,2024-11-29,578.0,2024-12-27,put,0.12282160290292275
728,SPY,-9.94134540158409,602.5499877929688,stock,2024-11-29,,,,
729,SPY,1.0,0.495,option,2024-11-29,625.0,2024-12-27,call,0.12282160290292275
